MAZ,geometry,Population,area_acres,TAZ
4126,POINT (571546.7799676454 4214472.1615581075),1238.0000,231.8147,1216
4127,POINT (573367.4133466778 4214960.87276983),1545.0000,346.4353,1215
4128,POINT (572581.8728046339 4214259.56207202),1240.0000,237.9539,1215
4129,POINT (572708.8872873099 4213657.973688682),1347.0000,128.9895,1215
4130,POINT (574375.3010473013 4213825.453138369),2201.0000,481.8520,1214
4131,POINT (573683.3792402066 4214027.844059437),1391.0000,188.2032,1214
4132,POINT (573063.833475796 4212965.313214393),1491.0000,235.2891,1213
4133,POINT (573938.5552438664 4212790.344781315),1674.0000,164.9349,1213
4134,POINT (576178.9928242898 4234773.9627558235),3429.0000,3497.3914,1248
4135,POINT (574164.8853148747 4237589.359332906),707.0000,6351.1196,1248
4136,POINT (571125.4747848364 4237278.8794083735),624.0000,4739.8431,1248
4137,POINT (571759.4118135166 4230084.939943497),4001.0000,8519.7866,1248
4138,POINT (572399.6896563175 4225017.840776103),1322.0000,2889.8851,1247
4139,POINT (574427.0885198555 4227758.726320541),2450.0000,1594.5655,1247
4140,POINT (576354.0240980337 4227444.816971827),2100.0000,2049.4213,1247
4141,POINT (575765.2147746985 4222557.596357459),3953.0000,6861.3150,1247
4142,POINT (578626.3879789775 4229911.323918499),2035.0000,10491.3523,1249
4143,POINT (580299.3653288974 4234498.7958739605),768.0000,997.9261,1249
4144,POINT (580598.1978926002 4235497.824872635),1908.0000,328.3497,1249
4145,POINT (581338.494467531 4235690.830211327),1341.0000,180.0818,1267
4146,POINT (582187.4102253261 4235698.203818591),1962.0000,280.6883,1267
4147,POINT (580552.349767759 4237385.262388938),2101.0000,1071.5674,1268
4148,POINT (579347.2062073686 4239625.9869176475),1055.0000,5055.1941,1268
4149,POINT (582085.288316266 4237448.637176704),1493.0000,548.0356,1268
4150,POINT (583472.9036694778 4239600.466724307),2104.0000,1180.6804,1268
4151,POINT (583590.7255291332 4238059.765662478),960.0000,245.9481,1268
4152,POINT (582107.9572307143 4236524.251462408),1717.0000,242.2097,1268
4153,POINT (583243.3581778841 4237193.210557165),1651.0000,157.7523,1268
4154,POINT (584293.9264015717 4237732.501350369),1171.0000,61.6106,1269
4155,POINT (584758.2299628737 4238026.219830958),1542.0000,243.9607,1269
4156,POINT (585448.0191929857 4240488.1014075875),2352.0000,1457.3762,1269
4157,POINT (583612.1112228411 4236912.855567268),1128.0000,101.7971,1269
4158,POINT (584142.2561305878 4237029.613741823),1326.0000,157.2906,1269
4159,POINT (584895.171001557 4236996.298758519),1659.0000,183.0214,1269
4160,POINT (585503.8987922138 4237815.531324257),1204.0000,113.7355,1270
4161,POINT (586600.8906346974 4237617.180781613),1572.0000,169.5625,1270
4162,POINT (586119.5216330778 4237994.832578087),1617.0000,142.8524,1270
4163,POINT (586423.6466597518 4236946.5765773),1729.0000,188.2176,1270
4164,POINT (585624.327637305 4236895.884265244),1698.0000,130.0326,1270
4165,POINT (587942.4520608245 4239790.872041579),1903.0000,2596.0169,1270
4166,POINT (591141.2225620983 4238505.77498429),4920.0000,5218.8581,1270
4167,POINT (582780.3447919361 4234525.6056985045),1184.0000,66.2671,1266
4168,POINT (582746.7233284576 4234124.083143299),1027.0000,94.9886,1266
4169,POINT (582181.5208595566 4234593.764961579),1076.0000,106.2672,1266
4170,POINT (582022.6603502295 4234150.838852626),1272.0000,78.4242,1266
4171,POINT (582392.3046808932 4233183.272104259),1241.0000,177.7284,1250
4172,POINT (581526.1000715203 4230968.557594213),2268.0000,3446.5107,1250
4173,POINT (582428.1972774984 4233664.700728057),1729.0000,161.7390,1250
4174,POINT (584285.7377510846 4234408.265553936),676.0000,106.3572,1263
4175,POINT (583603.1141726476 4234522.090928284),1994.0000,174.1538,1263
4176,POINT (583565.2062990009 4233855.245569892),778.0000,127.6486,1262
4177,POINT (583579.1918513502 4233386.432019001),1497.0000,94.4960,1262
4178,POINT (582769.3051572631 4235455.54209566),925.0000,226.7255,1265
4179,POINT (583315.3858986696 4236101.044233423),1606.0000,80.3652,1265
4180,POINT (583324.8583675573 4235300.278142734),1143.0000,81.9856,1265
4181,POINT (584001.8558115996 4236296.5837636655),2443.0000,109.7152,1264
4182,POINT (583945.7950822517 4235735.471454817),1549.0000,150.1165,1264
4183,POINT (584090.7130544839 4235194.299861248),1528.0000,127.1999,1264
4184,POINT (584891.0792529015 4236124.376233717),1993.0000,161.2511,1259
4185,POINT (584668.8188426071 4235314.067476396),1373.0000,71.1721,1259
4186,POINT (585072.3462986345 4235312.633249758),1782.0000,90.9544,1259
4187,POINT (584709.2278515138 4234524.63066633),1377.0000,82.0032,1260
4188,POINT (585023.7987970718 4234460.756242979),2442.0000,113.7162,1260
4189,POINT (585682.424545044 4236279.055176577),1133.0000,62.3430,1258
4190,POINT (585555.1350523286 4235634.493692635),2674.0000,161.6013,1258
4191,POINT (587298.1164272678 4236235.469839567),1632.0000,132.7741,1257
4192,POINT (586450.165021422 4236262.749705129),1510.0000,109.9211,1257
4193,POINT (586453.0815304051 4235847.401732453),1275.0000,82.3996,1257
4194,POINT (585979.0222661789 4235340.501584567),826.0000,95.6495,1257
4195,POINT (586507.9200410955 4235485.900885443),1162.0000,54.8861,1257
4196,POINT (583726.4900079526 4231719.783312092),1120.0000,408.8135,1251
4197,POINT (584303.6752208857 4233152.713935397),899.0000,119.9075,1251
4198,POINT (585019.8406538548 4232087.570844954),967.0000,812.3461,1251
4199,POINT (587838.6666226451 4233062.717000601),1769.0000,162.3149,1251
4200,POINT (588357.8259982581 4232614.011105981),1099.0000,232.3873,1251
4201,POINT (589239.8132717295 4222167.289413319),954.0000,70158.3895,1251
4202,POINT (584729.985326344 4233817.813894653),1092.0000,134.3651,1261
4203,POINT (585302.5486872764 4233607.001460349),1530.0000,121.3082,1261
4204,POINT (585530.4877077072 4234302.189236649),1224.0000,70.4062,1261
4205,POINT (585940.5102091068 4234134.52209015),1083.0000,45.3725,1255
4206,POINT (586336.0623769179 4234184.75158406),818.0000,45.2687,1255
4207,POINT (586896.2392100262 4234176.92630588),1044.0000,65.2993,1255
4208,POINT (586551.4287937288 4233622.293814998),823.0000,74.0965,1255
4209,POINT (586023.0395755514 4233652.302455634),1387.0000,96.2692,1255
4210,POINT (587326.2531871654 4234026.962406225),1100.0000,73.8713,1254
4211,POINT (587816.6221156066 4234071.5243244255),848.0000,70.2461,1254
4212,POINT (588310.445788035 4234143.757294792),758.0000,50.7100,1254
4213,POINT (588061.3945100552 4233580.430263471),1936.0000,141.2073,1254
4214,POINT (587112.9747948821 4233514.2147190105),1320.0000,90.3645,1254
4215,POINT (589226.0569014561 4234773.990311933),3844.0000,1064.8742,1253
4216,POINT (586405.655016595 4234826.378958675),2405.0000,224.0847,1256
4217,POINT (587977.0462530646 4235982.434778368),1645.0000,174.5828,1256
4218,POINT (587698.3559795727 4235021.950086226),703.0000,535.1590,1256
4219,POINT (592221.8593669658 4237449.007060771),866.0000,120.8296,1252
4220,POINT (592471.6886854955 4237021.451690881),1163.0000,112.0759,1252
4221,POINT (593057.6600013971 4237717.482185334),426.0000,180.7684,1252
4222,POINT (591242.7530418184 4236337.106696406),429.0000,516.1454,1252
4223,POINT (593302.1718680516 4236647.285065575),930.0000,410.0286,1252
4224,POINT (592662.7285895845 4235178.815844801),16.0000,3512.5702,1252
4225,POINT (589827.0963766251 4259762.498826271),824.0000,13486.3127,1286
4226,POINT (586653.7885675698 4255130.860497994),963.0000,4726.4584,1286
4227,POINT (587448.7533391573 4251520.322770992),1548.0000,4985.6564,1286
4228,POINT (581450.1407082117 4253302.947988695),1033.0000,33248.1592,1286
4229,POINT (591031.7893314401 4254223.54145017),1605.0000,2607.4122,1279
4230,POINT (592815.4937091521 4252028.4576790035),2000.0000,6516.6086,1279
4231,POINT (594921.3311536543 4248151.098396339),1121.0000,4730.3097,1279
4232,POINT (590955.1720484918 4243919.975129208),1148.0000,97.5286,1276
4233,POINT (591269.8801991402 4244213.298190753),1585.0000,105.2189,1276
4234,POINT (591251.0242005158 4245072.203372365),893.0000,68.3506,1276
4235,POINT (592140.2035993875 4245089.861241836),1533.0000,180.0867,1278
4236,POINT (594400.9252310705 4244501.929329321),1702.0000,1216.8066,1278
4237,POINT (591844.8627550722 4244314.013134899),1354.0000,99.2197,1277
4238,POINT (591799.7281832859 4243830.668706865),1329.0000,90.5628,1277
4239,POINT (592456.193673308 4244075.635443772),1899.0000,150.8506,1277
4240,POINT (592960.0879428369 4244085.490498036),1035.0000,68.5993,1277
4241,POINT (591157.3337285094 4246587.063907589),1893.0000,237.4792,1280
4242,POINT (592262.5022070712 4248075.07158489),954.0000,436.9847,1280
4243,POINT (592633.139906952 4247154.746651582),731.0000,180.3836,1280
4244,POINT (592170.7880279347 4247320.029698302),1334.0000,192.4283,1280
4245,POINT (592088.2113591238 4246261.915916616),1431.0000,124.3036,1280
4246,POINT (591904.3011062962 4245736.27840361),850.0000,116.5492,1280
4247,POINT (591185.6549510717 4245688.442180776),976.0000,85.8842,1280
4248,POINT (592660.0326955806 4245684.233884343),1358.0000,172.8732,1280
4249,POINT (592814.1848121986 4246545.843150926),1010.0000,123.9770,1280
4250,POINT (590182.7997368961 4243061.113290599),1342.0000,96.5890,1271
4251,POINT (590580.2767120424 4242913.484886119),1212.0000,108.2997,1271
4252,POINT (590527.9104509703 4242252.726888454),1062.0000,100.6450,1271
4253,POINT (590326.7874808186 4241745.844558721),1294.0000,133.5451,1271
4254,POINT (592844.9743936575 4243258.970338372),2529.0000,482.6102,1271
4255,POINT (591205.3884671452 4243312.953753785),1360.0000,78.7270,1271
4256,POINT (591096.4983480534 4242918.908821791),1377.0000,102.2802,1271
4257,POINT (592566.2770638295 4241048.14308361),1490.0000,1415.2169,1271
4258,POINT (594397.6476877233 4242482.33472279),2016.0000,2142.1098,1271
4259,POINT (589055.1123900674 4242292.234801962),7810.0000,879.1774,1272
4260,POINT (589126.458567197 4245870.473159951),692.0000,190.5778,1284
4261,POINT (588130.5192806937 4245276.09834563),758.0000,137.5501,1284
4262,POINT (587728.6800587206 4245592.213890782),751.0000,96.5939,1284
4263,POINT (587401.221858235 4245424.314742858),681.0000,59.2456,1284
4264,POINT (587205.0956299393 4245161.809405059),1042.0000,108.9915,1284
4265,POINT (586008.1629586968 4244961.291067814),1050.0000,951.4055,1284
4266,POINT (590221.013283584 4246069.599464414),1380.0000,265.6011,1281
4267,POINT (590465.2283164877 4245576.731514143),1550.0000,81.8313,1281
4268,POINT (590485.1866905786 4245123.191863969),1352.0000,152.0064,1281
4269,POINT (589981.6934032621 4244894.878908577),898.0000,60.9408,1281
4270,POINT (589658.4571594723 4245310.073574581),778.0000,50.1143,1281
4271,POINT (590055.103570167 4244514.324386581),769.0000,74.1131,1275
4272,POINT (590709.4642978274 4244587.746373265),772.0000,56.3535,1275
4273,POINT (590374.6381945206 4243953.342648917),1755.0000,139.4980,1275
4274,POINT (589049.6919998153 4244889.673077641),1194.0000,240.8722,1274
4275,POINT (589274.590915546 4244164.910611544),1838.0000,187.3665,1274
4276,POINT (589397.7411431854 4243726.480278076),2082.0000,123.4137,1274
4277,POINT (589333.2751085164 4243410.435178026),902.0000,76.4897,1274
4278,POINT (588236.4839065922 4244495.920068142),1775.0000,198.5810,1273
4279,POINT (588293.6792591604 4243515.206550538),1256.0000,84.4702,1273
4280,POINT (587167.4688093157 4242709.887057918),1057.0000,1775.1816,1273
4281,POINT (586068.0656473949 4247895.469911422),1324.0000,496.7048,1285
4282,POINT (587370.7819037649 4247741.2046601195),854.0000,229.2581,1285
4283,POINT (586703.5053411563 4246607.959431908),1219.0000,162.2763,1285
4284,POINT (585918.7247588375 4246727.612367844),1316.0000,352.7100,1285
4285,POINT (587208.301464854 4246685.5256120665),1626.0000,137.5431,1283
4286,POINT (587829.0419058877 4246638.593757143),1608.0000,192.5153,1283
4287,POINT (587843.2153398736 4246005.482304589),913.0000,124.1681,1283
4288,POINT (588389.9708859755 4248277.707190374),1677.0000,954.9928,1282
4289,POINT (589029.9274603447 4249604.173187038),1067.0000,96.3405,1282
4290,POINT (589013.3278161496 4248541.567134172),1560.0000,194.1931,1282
4291,POINT (588966.5425736086 4247142.923241931),1347.0000,60.7466,1282
4292,POINT (589178.9669398748 4246737.290285317),1447.0000,78.1651,1282
4293,POINT (589749.3518999151 4248787.7618736895),1216.0000,186.5077,1282
4294,POINT (589703.7399621328 4248011.09319387),762.0000,187.5703,1282
4295,POINT (589753.529650107 4246965.337482278),1044.0000,268.5471,1282
4296,POINT (590044.5306095514 4249540.520936496),1597.0000,302.9067,1282
4297,POINT (589483.0656159662 4250644.556751992),1505.0000,571.4003,1282
4298,POINT (605525.9219602861 4248160.169599635),1688.0000,65660.3474,1287
4299,POINT (603528.3863033063 4261165.915957609),1055.0000,44222.2602,1287
4300,POINT (603594.7232693399 4257929.526121352),1493.0000,1579.0964,1289
4301,POINT (602127.9675512839 4256362.633996265),864.0000,64.9309,1289
4302,POINT (602349.3549531616 4256046.039671263),860.0000,153.9668,1289
4303,POINT (601957.1473704923 4253864.675398268),2450.0000,1065.7421,1289
4304,POINT (603568.5019068809 4254297.184986501),1273.0000,1277.1532,1289
4305,POINT (601539.4817999622 4256306.752192103),1614.0000,158.5829,1288
4306,POINT (601494.7961341313 4255139.99869154),1010.0000,288.9754,1288
4307,POINT (600330.2965902472 4254712.064016618),2335.0000,1383.8495,1288
4308,POINT (601188.4233047894 4256985.569007682),1704.0000,152.4804,1288
4309,POINT (602161.842367422 4256951.859541835),1503.0000,119.9730,1288
4310,POINT (602509.2331626437 4257684.494248465),1271.0000,141.7091,1288
4311,POINT (601992.8051136239 4257914.366853992),2133.0000,262.0578,1288
4312,POINT (608400.6626025372 4233866.391220111),4031.0000,94907.7288,1290
4313,POINT (614471.6603359792 4225360.263155508),1799.0000,866.8204,1290
4314,POINT (614665.6443162963 4223831.809580836),1279.0000,286.9198,1290
4315,POINT (604591.2572243768 4220992.272230934),1314.0000,53553.5768,1290
4316,POINT (550761.6407483811 4236423.465216792),1213.0000,4526.8856,1324
4317,POINT (546100.5003369364 4230416.428410991),671.0000,14039.7381,1324
4318,POINT (552179.8637353824 4225162.011362619),438.0000,28415.0352,1324
4319,POINT (548025.291208111 4239309.2050156975),628.0000,564.0074,1320
4320,POINT (546829.7352657182 4238837.4276679605),987.0000,224.7530,1320
4321,POINT (550354.055457063 4240805.1644007685),654.0000,3551.8278,1320
4322,POINT (548044.0657184452 4242469.721391595),1387.0000,3470.3533,1320
4323,POINT (546238.6890561352 4239088.663349312),1447.0000,136.8298,1320
4324,POINT (546801.1394492993 4236611.889676003),1715.0000,423.6163,1323
4325,POINT (547640.4430725891 4236422.419957799),1399.0000,480.0014,1323
4326,POINT (546162.121889442 4237756.955914274),1391.0000,210.3630,1323
4327,POINT (547664.3593385014 4237907.855376145),954.0000,159.2660,1323
4328,POINT (546868.1648186218 4238005.037299347),1580.0000,157.6641,1323
4329,POINT (548687.2748968662 4237612.463625003),1144.0000,348.7507,1323
4330,POINT (540971.7432034926 4237594.188206561),742.0000,5505.2419,1322
4331,POINT (541222.9704393038 4241634.985528541),1260.0000,7078.9443,1322
4332,POINT (544047.5696263835 4238781.138439283),683.0000,381.0270,1322
4333,POINT (544744.092288783 4235795.3390905745),1485.0000,2215.1528,1322
4334,POINT (544123.5714947905 4241047.551939671),840.0000,244.8587,1321
4335,POINT (544535.2717923225 4240185.777551131),1878.0000,166.2511,1321
4336,POINT (544696.0787261607 4239538.924618112),1843.0000,159.5426,1321
4337,POINT (545085.3523197393 4238766.324192831),1597.0000,191.3699,1321
4338,POINT (543951.3151610184 4242888.83553119),962.0000,493.8726,1319
4339,POINT (545272.423133863 4240205.550772976),1544.0000,130.2400,1319
4340,POINT (544664.9535367123 4241432.350469884),1855.0000,142.5501,1319
4341,POINT (545070.8775899797 4240832.614836331),921.0000,36.4119,1319
4342,POINT (545602.7645366042 4240697.328138737),1026.0000,62.0977,1319
4343,POINT (545173.1778041369 4241564.809608014),1233.0000,139.3220,1319
4344,POINT (546458.6887627662 4243733.530299288),1848.0000,2945.6700,1319
4345,POINT (542631.5563858456 4245317.255283477),894.0000,1080.3045,1318
4346,POINT (539069.3698142723 4252112.417850991),800.0000,560.5493,1318
4347,POINT (537339.2713369544 4247395.052046918),1368.0000,9075.8571,1318
4348,POINT (543499.8322883477 4250136.255076513),563.0000,13322.0920,1318
4349,POINT (542670.2932650062 4244069.086821449),874.0000,109.8062,1318
4350,POINT (540078.2117281357 4245454.155231483),784.0000,1343.5404,1318
4351,POINT (533651.0933137388 4232607.799125518),1290.0000,90.6508,1333
4352,POINT (534291.3507828768 4232217.07779576),845.0000,58.8854,1333
4353,POINT (534165.5463373692 4231938.089302811),1146.0000,67.6357,1333
4354,POINT (533510.4716252949 4232146.971519378),808.0000,90.3866,1333
4355,POINT (534181.5205184158 4233403.452054939),1153.0000,103.0389,1334
4356,POINT (534862.6559286362 4232919.692187847),683.0000,125.3160,1334
4357,POINT (533911.7010486439 4232986.601987913),1252.0000,95.3571,1334
4358,POINT (534563.3272848785 4232506.671323894),1219.0000,88.6625,1334
4359,POINT (532656.3014982333 4234008.052495288),1991.0000,226.5090,1335
4360,POINT (532950.9981367257 4233109.513295965),787.0000,63.7032,1335
4361,POINT (533379.5817884419 4233164.013023495),651.0000,50.2063,1335
4362,POINT (534090.4946160057 4234745.859469079),1416.0000,329.1337,1335
4363,POINT (533187.6564433493 4233644.198060226),1323.0000,105.6023,1335
4364,POINT (533607.9610283282 4233904.341300826),1081.0000,80.3292,1335
4365,POINT (531182.4122201055 4236052.938393889),1085.0000,70.0981,1336
